GENOTYPE,ID_mean,acylcarnitine_15_3_mean,BMP_37_7_15_1_22_6_mean,CerNS_38_3_d18_2_20_1_mean,DG_34_3_16_0_18_3_mean,DG_34_4_16_1_18_3_mean,DG_36_4_mean,DG_36_4_18_2_18_2_mean,DG_36_5_18_2_18_3_mean,DG_36_6_18_3_18_3_mean,DGDG_32_0_16_0_16_0_mean,DGDG_32_1_16_0_16_1_mean,DGDG_33_3_15_0_18_3_mean,DGDG_34_1_16_0_18_1_mean,DGDG_34_2_16_0_18_2_mean,DGDG_34_4_16_1_18_3_mean,DGDG_34_5_16_2_18_3_mean,DGDG_35_3_17_0_18_3_mean,DGDG_35_5_17_2_18_3_mean,DGDG_35_6_17_2_18_4_mean,DGDG_36_2_18_0_18_2_mean,DGDG_36_4_18_1_18_3_mean,DGDG_38_5_20_1_18_4_mean,DGDG_38_6_18_3_20_3_mean,GlcCerNS_34_3_d18_2_16_1_mean,GlcCerNS_36_3_d18_2_18_1_mean,GlcCerNS_38_3_d18_2_20_1_mean,LPC_16_0_mean,LPC_18_0_mean,LPC_18_1_mean,LPC_18_2_mean,LPC_18_3_mean,MGDG_34_1_16_0_18_1_mean,MGDG_34_2_16_0_18_2_mean,MGDG_34_3_16_0_18_3_mean,MGDG_34_4_16_1_18_3_mean,MGDG_34_6_16_3_18_3_mean,MGDG_35_3_17_0_18_3_mean,MGDG_36_3_18_0_18_3_mean,MGDG_36_3_18_1_18_2_mean,MGDG_36_6_18_2_18_4_mean,MGDG_36_6_18_3_18_3_mean,MGDG_36_7_18_3_18_4_mean,MGDG_38_5_20_2_18_3_mean,MGDG_38_6_18_3_20_3_mean,PC_16_0_9_0_CHO_mean,PC_32_1_mean,PC_32_2_mean,PC_33_2_mean,PC_34_0_mean,PC_34_1_mean,PC_34_3_mean,PC_34_4_mean,PC_35_1_mean,PC_35_2_mean,PC_36_1_mean,PC_36_2_mean,PC_36_3_A_mean,PC_36_3_B_mean,PC_36_4_A_mean,PC_36_4_B_mean,PC_36_5_A_mean,PC_36_6_18_2_18_4_mean,PC_36_6_18_3_18_3_mean,PC_38_2_mean,PC_38_3_mean,PC_38_4_18_2_20_2_mean,PC_38_5_A_mean,PE_32_0_16_0_16_0_mean,PE_34_2_mean,PE_36_3_18_0_18_3_mean,PE_36_5_18_2_18_3_mean,PE_36_6_18_3_18_3_mean,PG_32_0_16_0_16_0_mean,PG_32_1_16_0_16_1_mean,PG_34_2_16_0_18_2_mean,PG_34_4_16_0_18_4_mean,PG_34_5_16_1_18_4_mean,PG_36_7_18_3_18_4_mean,plasmenylPC_35_2_P14_0_21_2_mean,plasmenylPC_36_2_P14_0_22_2_mean,SM_39_10_d17_3_22_7_mean,SM_39_9_d16_3_23_6_mean,SM_40_4_d16_2_24_2_mean,SM_40_5_d16_1_24_4_mean,SQDG_34_2_16_0_18_3_mean,SQDG_34_3_16_1_18_3_mean,SQDG_36_2_18_0_18_3_mean,SQDG_36_4_18_2_18_3_mean,SQDG_38_5_18_3_20_3_mean,SQDG_42_1_16_0_16_0_mean,SQDG_45_1_18_2_18_2_mean,TG_49_2_mean,TG_50_2_mean,TG_50_3_mean,TG_50_4_mean,TG_50_5_mean,TG_52_3_mean,TG_52_4_mean,TG_52_5_mean,TG_52_6_mean,TG_53_4_mean,TG_53_5_mean,TG_54_1_mean,TG_54_2_mean,TG_54_4_mean,TG_54_5_mean,TG_54_8_mean,TG_56_2_mean,TG_58_14_19_5_19_5_20_4_mean,TG_54_4_1_mean,TG_54_4_2_mean,TG_54_5_1_mean,TG_54_8_1_mean,TG_56_2_1_mean,TG_58_14_19_5_19_5_20_4_1_mean,LPCs_mean,PCs_mean,PEs_mean,PGs_mean,SQDGs_mean,TGs_mean,DGs_mean,MGDGs_mean,PCLPC_mean,PELPC_mean,PEPC_mean,ID_sd,acylcarnitine_15_3_sd,BMP_37_7_15_1_22_6_sd,CerNS_38_3_d18_2_20_1_sd,DG_34_3_16_0_18_3_sd,DG_34_4_16_1_18_3_sd,DG_36_4_sd,DG_36_4_18_2_18_2_sd,DG_36_5_18_2_18_3_sd,DG_36_6_18_3_18_3_sd,DGDG_32_0_16_0_16_0_sd,DGDG_32_1_16_0_16_1_sd,DGDG_33_3_15_0_18_3_sd,DGDG_34_1_16_0_18_1_sd,DGDG_34_2_16_0_18_2_sd,DGDG_34_4_16_1_18_3_sd,DGDG_34_5_16_2_18_3_sd,DGDG_35_3_17_0_18_3_sd,DGDG_35_5_17_2_18_3_sd,DGDG_35_6_17_2_18_4_sd,DGDG_36_2_18_0_18_2_sd,DGDG_36_4_18_1_18_3_sd,DGDG_38_5_20_1_18_4_sd,DGDG_38_6_18_3_20_3_sd,GlcCerNS_34_3_d18_2_16_1_sd,GlcCerNS_36_3_d18_2_18_1_sd,GlcCerNS_38_3_d18_2_20_1_sd,LPC_16_0_sd,LPC_18_0_sd,LPC_18_1_sd,LPC_18_2_sd,LPC_18_3_sd,MGDG_34_1_16_0_18_1_sd,MGDG_34_2_16_0_18_2_sd,MGDG_34_3_16_0_18_3_sd,MGDG_34_4_16_1_18_3_sd,MGDG_34_6_16_3_18_3_sd,MGDG_35_3_17_0_18_3_sd,MGDG_36_3_18_0_18_3_sd,MGDG_36_3_18_1_18_2_sd,MGDG_36_6_18_2_18_4_sd,MGDG_36_6_18_3_18_3_sd,MGDG_36_7_18_3_18_4_sd,MGDG_38_5_20_2_18_3_sd,MGDG_38_6_18_3_20_3_sd,PC_16_0_9_0_CHO_sd,PC_32_1_sd,PC_32_2_sd,PC_33_2_sd,PC_34_0_sd,PC_34_1_sd,PC_34_3_sd,PC_34_4_sd,PC_35_1_sd,PC_35_2_sd,PC_36_1_sd,PC_36_2_sd,PC_36_3_A_sd,PC_36_3_B_sd,PC_36_4_A_sd,PC_36_4_B_sd,PC_36_5_A_sd,PC_36_6_18_2_18_4_sd,PC_36_6_18_3_18_3_sd,PC_38_2_sd,PC_38_3_sd,PC_38_4_18_2_20_2_sd,PC_38_5_A_sd,PE_32_0_16_0_16_0_sd,PE_34_2_sd,PE_36_3_18_0_18_3_sd,PE_36_5_18_2_18_3_sd,PE_36_6_18_3_18_3_sd,PG_32_0_16_0_16_0_sd,PG_32_1_16_0_16_1_sd,PG_34_2_16_0_18_2_sd,PG_34_4_16_0_18_4_sd,PG_34_5_16_1_18_4_sd,PG_36_7_18_3_18_4_sd,plasmenylPC_35_2_P14_0_21_2_sd,plasmenylPC_36_2_P14_0_22_2_sd,SM_39_10_d17_3_22_7_sd,SM_39_9_d16_3_23_6_sd,SM_40_4_d16_2_24_2_sd,SM_40_5_d16_1_24_4_sd,SQDG_34_2_16_0_18_3_sd,SQDG_34_3_16_1_18_3_sd,SQDG_36_2_18_0_18_3_sd,SQDG_36_4_18_2_18_3_sd,SQDG_38_5_18_3_20_3_sd,SQDG_42_1_16_0_16_0_sd,SQDG_45_1_18_2_18_2_sd,TG_49_2_sd,TG_50_2_sd,TG_50_3_sd,TG_50_4_sd,TG_50_5_sd,TG_52_3_sd,TG_52_4_sd,TG_52_5_sd,TG_52_6_sd,TG_53_4_sd,TG_53_5_sd,TG_54_1_sd,TG_54_2_sd,TG_54_4_sd,TG_54_5_sd,TG_54_8_sd,TG_56_2_sd,TG_58_14_19_5_19_5_20_4_sd,TG_54_4_1_sd,TG_54_4_2_sd,TG_54_5_1_sd,TG_54_8_1_sd,TG_56_2_1_sd,TG_58_14_19_5_19_5_20_4_1_sd,LPCs_sd,PCs_sd,PEs_sd,PGs_sd,SQDGs_sd,TGs_sd,DGs_sd,MGDGs_sd,PCLPC_sd,PELPC_sd,PEPC_sd,ID_var,acylcarnitine_15_3_var,BMP_37_7_15_1_22_6_var,CerNS_38_3_d18_2_20_1_var,DG_34_3_16_0_18_3_var,DG_34_4_16_1_18_3_var,DG_36_4_var,DG_36_4_18_2_18_2_var,DG_36_5_18_2_18_3_var,DG_36_6_18_3_18_3_var,DGDG_32_0_16_0_16_0_var,DGDG_32_1_16_0_16_1_var,DGDG_33_3_15_0_18_3_var,DGDG_34_1_16_0_18_1_var,DGDG_34_2_16_0_18_2_var,DGDG_34_4_16_1_18_3_var,DGDG_34_5_16_2_18_3_var,DGDG_35_3_17_0_18_3_var,DGDG_35_5_17_2_18_3_var,DGDG_35_6_17_2_18_4_var,DGDG_36_2_18_0_18_2_var,DGDG_36_4_18_1_18_3_var,DGDG_38_5_20_1_18_4_var,DGDG_38_6_18_3_20_3_var,GlcCerNS_34_3_d18_2_16_1_var,GlcCerNS_36_3_d18_2_18_1_var,GlcCerNS_38_3_d18_2_20_1_var,LPC_16_0_var,LPC_18_0_var,LPC_18_1_var,LPC_18_2_var,LPC_18_3_var,MGDG_34_1_16_0_18_1_var,MGDG_34_2_16_0_18_2_var,MGDG_34_3_16_0_18_3_var,MGDG_34_4_16_1_18_3_var,MGDG_34_6_16_3_18_3_var,MGDG_35_3_17_0_18_3_var,MGDG_36_3_18_0_18_3_var,MGDG_36_3_18_1_18_2_var,MGDG_36_6_18_2_18_4_var,MGDG_36_6_18_3_18_3_var,MGDG_36_7_18_3_18_4_var,MGDG_38_5_20_2_18_3_var,MGDG_38_6_18_3_20_3_var,PC_16_0_9_0_CHO_var,PC_32_1_var,PC_32_2_var,PC_33_2_var,PC_34_0_var,PC_34_1_var,PC_34_3_var,PC_34_4_var,PC_35_1_var,PC_35_2_var,PC_36_1_var,PC_36_2_var,PC_36_3_A_var,PC_36_3_B_var,PC_36_4_A_var,PC_36_4_B_var,PC_36_5_A_var,PC_36_6_18_2_18_4_var,PC_36_6_18_3_18_3_var,PC_38_2_var,PC_38_3_var,PC_38_4_18_2_20_2_var,PC_38_5_A_var,PE_32_0_16_0_16_0_var,PE_34_2_var,PE_36_3_18_0_18_3_var,PE_36_5_18_2_18_3_var,PE_36_6_18_3_18_3_var,PG_32_0_16_0_16_0_var,PG_32_1_16_0_16_1_var,PG_34_2_16_0_18_2_var,PG_34_4_16_0_18_4_var,PG_34_5_16_1_18_4_var,PG_36_7_18_3_18_4_var,plasmenylPC_35_2_P14_0_21_2_var,plasmenylPC_36_2_P14_0_22_2_var,SM_39_10_d17_3_22_7_var,SM_39_9_d16_3_23_6_var,SM_40_4_d16_2_24_2_var,SM_40_5_d16_1_24_4_var,SQDG_34_2_16_0_18_3_var,SQDG_34_3_16_1_18_3_var,SQDG_36_2_18_0_18_3_var,SQDG_36_4_18_2_18_3_var,SQDG_38_5_18_3_20_3_var,SQDG_42_1_16_0_16_0_var,SQDG_45_1_18_2_18_2_var,TG_49_2_var,TG_50_2_var,TG_50_3_var,TG_50_4_var,TG_50_5_var,TG_52_3_var,TG_52_4_var,TG_52_5_var,TG_52_6_var,TG_53_4_var,TG_53_5_var,TG_54_1_var,TG_54_2_var,TG_54_4_var,TG_54_5_var,TG_54_8_var,TG_56_2_var,TG_58_14_19_5_19_5_20_4_var,TG_54_4_1_var,TG_54_4_2_var,TG_54_5_1_var,TG_54_8_1_var,TG_56_2_1_var,TG_58_14_19_5_19_5_20_4_1_var,LPCs_var,PCs_var,PEs_var,PGs_var,SQDGs_var,TGs_var,DGs_var,MGDGs_var,PCLPC_var,PELPC_var,PEPC_var,ID_co.var,acylcarnitine_15_3_co.var,BMP_37_7_15_1_22_6_co.var,CerNS_38_3_d18_2_20_1_co.var,DG_34_3_16_0_18_3_co.var,DG_34_4_16_1_18_3_co.var,DG_36_4_co.var,DG_36_4_18_2_18_2_co.var,DG_36_5_18_2_18_3_co.var,DG_36_6_18_3_18_3_co.var,DGDG_32_0_16_0_16_0_co.var,DGDG_32_1_16_0_16_1_co.var,DGDG_33_3_15_0_18_3_co.var,DGDG_34_1_16_0_18_1_co.var,DGDG_34_2_16_0_18_2_co.var,DGDG_34_4_16_1_18_3_co.var,DGDG_34_5_16_2_18_3_co.var,DGDG_35_3_17_0_18_3_co.var,DGDG_35_5_17_2_18_3_co.var,DGDG_35_6_17_2_18_4_co.var,DGDG_36_2_18_0_18_2_co.var,DGDG_36_4_18_1_18_3_co.var,DGDG_38_5_20_1_18_4_co.var,DGDG_38_6_18_3_20_3_co.var,GlcCerNS_34_3_d18_2_16_1_co.var,GlcCerNS_36_3_d18_2_18_1_co.var,GlcCerNS_38_3_d18_2_20_1_co.var,LPC_16_0_co.var,LPC_18_0_co.var,LPC_18_1_co.var,LPC_18_2_co.var,LPC_18_3_co.var,MGDG_34_1_16_0_18_1_co.var,MGDG_34_2_16_0_18_2_co.var,MGDG_34_3_16_0_18_3_co.var,MGDG_34_4_16_1_18_3_co.var,MGDG_34_6_16_3_18_3_co.var,MGDG_35_3_17_0_18_3_co.var,MGDG_36_3_18_0_18_3_co.var,MGDG_36_3_18_1_18_2_co.var,MGDG_36_6_18_2_18_4_co.var,MGDG_36_6_18_3_18_3_co.var,MGDG_36_7_18_3_18_4_co.var,MGDG_38_5_20_2_18_3_co.var,MGDG_38_6_18_3_20_3_co.var,PC_16_0_9_0_CHO_co.var,PC_32_1_co.var,PC_32_2_co.var,PC_33_2_co.var,PC_34_0_co.var,PC_34_1_co.var,PC_34_3_co.var,PC_34_4_co.var,PC_35_1_co.var,PC_35_2_co.var,PC_36_1_co.var,PC_36_2_co.var,PC_36_3_A_co.var,PC_36_3_B_co.var,PC_36_4_A_co.var,PC_36_4_B_co.var,PC_36_5_A_co.var,PC_36_6_18_2_18_4_co.var,PC_36_6_18_3_18_3_co.var,PC_38_2_co.var,PC_38_3_co.var,PC_38_4_18_2_20_2_co.var,PC_38_5_A_co.var,PE_32_0_16_0_16_0_co.var,PE_34_2_co.var,PE_36_3_18_0_18_3_co.var,PE_36_5_18_2_18_3_co.var,PE_36_6_18_3_18_3_co.var,PG_32_0_16_0_16_0_co.var,PG_32_1_16_0_16_1_co.var,PG_34_2_16_0_18_2_co.var,PG_34_4_16_0_18_4_co.var,PG_34_5_16_1_18_4_co.var,PG_36_7_18_3_18_4_co.var,plasmenylPC_35_2_P14_0_21_2_co.var,plasmenylPC_36_2_P14_0_22_2_co.var,SM_39_10_d17_3_22_7_co.var,SM_39_9_d16_3_23_6_co.var,SM_40_4_d16_2_24_2_co.var,SM_40_5_d16_1_24_4_co.var,SQDG_34_2_16_0_18_3_co.var,SQDG_34_3_16_1_18_3_co.var,SQDG_36_2_18_0_18_3_co.var,SQDG_36_4_18_2_18_3_co.var,SQDG_38_5_18_3_20_3_co.var,SQDG_42_1_16_0_16_0_co.var,SQDG_45_1_18_2_18_2_co.var,TG_49_2_co.var,TG_50_2_co.var,TG_50_3_co.var,TG_50_4_co.var,TG_50_5_co.var,TG_52_3_co.var,TG_52_4_co.var,TG_52_5_co.var,TG_52_6_co.var,TG_53_4_co.var,TG_53_5_co.var,TG_54_1_co.var,TG_54_2_co.var,TG_54_4_co.var,TG_54_5_co.var,TG_54_8_co.var,TG_56_2_co.var,TG_58_14_19_5_19_5_20_4_co.var,TG_54_4_1_co.var,TG_54_4_2_co.var,TG_54_5_1_co.var,TG_54_8_1_co.var,TG_56_2_1_co.var,TG_58_14_19_5_19_5_20_4_1_co.var,LPCs_co.var,PCs_co.var,PEs_co.var,PGs_co.var,SQDGs_co.var,TGs_co.var,DGs_co.var,MGDGs_co.var,PCLPC_co.var,PELPC_co.var,PEPC_co.var
B73,12.625,269034.75,20896.5,34934.5,112594.125,19239.875,15056.25,130144.375,283433.75,174438.625,270908.625,6967.625,12239.875,79770.875,695192.875,43049.5,9117.625,76775.875,11914.625,28631.125,111214.375,231980,16719,108786.25,62392.25,158360.375,306305.125,95536.75,15600.875,201786.75,3391808.75,1031657.5,14921.25,193976.25,1048138.625,47867.625,33009.375,40178.625,118687,36187,50166.625,755793.75,37408.875,27904.125,68848.75,21192.125,23388.125,39008.75,71705.875,7752,607423.875,2123407.5,49643.5,10073,97589.875,29436.375,585309.5,555447.125,415715.625,2849252.875,18793.25,3081109.625,35823.75,665991.875,21376,33272.625,71018,16266.125,49657.25,372237.75,9927.375,80457.625,10933.25,155004.5,225184,360701,1160671.5,19050.375,12952.125,19277.5,713727,31110.625,19911.125,14280.875,26150.25,2601226.25,14817.625,173873.75,783801,13432.25,1314443.75,116653,5969.75,163293.625,68751.5,16536.75,35468.375,7037.25,692631.625,917361.625,16726.375,10064.125,10420.625,9126.375,2024.375,115714.25,207909.375,1152263.5,4774.875,18030.125,115714.25,10686.125,207909.375,1152263.5,4774.875,18030.125,4736390.625,11429997.375,523213.25,1933563.5,5018247.625,3454104.5,2438175.25,2473087.875,2.478577530126171,0.11611616575786439,0.04561313866755345,6.843923269169937,76283.10899490511,5735.856443710663,8213.048050858724,15655.550247550274,4167.24353697124,2471.840190742805,28272.183335454858,45675.51529696033,36391.031072965925,42303.11060814559,1478.6053213851799,4758.0989732545195,10262.290198829889,154003.2326520059,8503.982747597067,1806.4661585933065,15914.19524860476,1948.6513972122214,4320.267631838829,15182.35710043075,41661.72717083562,3616.00679518957,18718.502883892335,11982.20390829667,57182.28831911778,58748.29666694905,26297.3776408545,4924.89676287737,67299.10334947158,678888.841705274,219775.64833841677,2479.0445596179648,35358.162107819706,284729.7352608196,15344.306882242305,10407.04818774963,7163.609164929166,23559.121915482578,11392.412888785739,18458.055120713172,192373.7888395922,10991.923677182262,5290.92509970745,17951.862591385885,4739.984913704142,5883.172211303791,12036.181308870351,15300.989365187188,1239.6139952190185,74144.45271117243,175675.1142852705,3717.674119277113,1531.4814489805055,15066.426483481173,3218.601690064447,117222.96735099069,131695.60709718615,47537.56844234583,539295.907379093,2398.3244001951502,671455.8222446715,10654.09722326848,165721.45417488736,5232.098377187821,6053.707504791706,17002.156266611764,2864.787623018502,25943.88755289274,116851.1873302963,2725.1180806657585,38451.513702091666,6662.777364904648,36572.96888218323,19747.761384883244,66408.7995481666,100753.12737577927,5762.926685473524,2935.7855331118058,4440.0585581724035,152602.20976400422,5963.093586805426,3681.557218565458,6816.804727761282,10313.406708191596,448806.39481271396,3181.21059335683,33327.029698129416,257452.74875152195,2049.7475628546485,242511.47144516688,21524.585982412897,2410.7990821065355,80450.34275153391,19704.31447315899,7445.328923943809,12560.678882215836,3054.072445113246,192564.53437516734,204031.11764976123,4872.791541889956,2838.8288549782537,2302.4051360944895,5492.776189492627,503.125073203189,33348.28520650328,72255.12660000079,327555.4194518627,2462.670991162702,5560.326029431317,33348.28520650328,3588.335962830523,72255.12660000079,327555.4194518627,2462.670991162702,5560.326029431317,811104.3702224654,1623230.4564502528,154753.41193261527,203344.97906689087,887681.4110256864,839042.2790639678,317287.7506494921,446908.63577803253,0.5618619083817485,0.04456560530588305,0.011914466647458698,46.839285714285715,5819112717.928572,32900049.14285714,67454158.28571428,245096253.55357143,17365918.69642857,6109993.928571428,799316350.5535715,2086252697.642857,1324307142.5535715,1789553167.125,2186273.6964285714,22639505.839285713,105314600.125,23716995667.267857,72317722.57142857,3263319.9821428573,253261610.4107143,3797242.2678571427,18664712.410714287,230503967.125,1735699510.857143,13075505.142857144,350382350.21428573,143573210.5,3269814097.410714,3451362361.267857,691552070.7857143,24254608.125,4529169311.642858,460890059391.9286,48301335602.57143,6145661.928571428,1250199627.642857,81071022141.69643,235447753.69642857,108306651.98214285,51317296.26785714,555032225.4285715,129787071.42857143,340699798.83928573,37007674632.5,120822386.125,27993888.410714287,322269370.5,22467456.98214286,34611715.26785714,144869660.5,234120275.55357143,1536642.857142857,5497399867.839286,30861745779.142857,13821100.857142856,2345435.4285714286,226997206.98214287,10359396.839285715,13741224074.571428,17343732928.69643,2259820413.410714,290840075715.8393,5751959.928571428,450852921226.2679,113509787.64285715,27463600373.839287,27374853.42857143,36647374.553571425,289073317.71428573,8207008.125,673085301.3571428,13654199980.5,7426268.553571428,1478518905.982143,44392602.21428572,1337582052.857143,389974079.71428573,4410128657.428572,10151192676,33211323.98214286,8618836.69642857,19714120,23287434424.857143,35558485.125,13553863.55357143,46468826.696428575,106366357.92857143,201427180024.7857,10120100.839285715,1110690908.5,66281917839.71429,4201465.071428572,58811813782.5,463307801.71428573,5811952.214285715,6472257648.839286,388260008.85714287,55432922.78571428,157770653.98214287,9327358.5,37081099899.125,41628696969.41071,23744097.410714287,8058949.267857143,5301069.410714285,30170590.26785714,253134.8392857143,1112108126.2142856,5220803319.982142,107292552812.28572,6064748.410714285,30917225.55357143,1112108126.2142856,12876154.982142856,5220803319.982142,107292552812.28572,6064748.410714285,30917225.55357143,657890299393.9822,2634877114747.6963,23948618504.785713,41349180511.71429,787978287480.5536,703991946056.8572,100671516712.21428,199727328732.98215,0.31568880409038036,0.001986093176279751,1.419545154934057e-4,54.209293221148016,28.35437020492896,27.44888590773892,23.50984857621756,13.904411307028917,21.659410661302324,16.417369469441628,21.72370748674682,16.115058738403715,20.86179656195176,15.615269025910706,21.221080660701173,38.87375461967152,12.864708076512748,22.152590768713775,19.75396403581242,19.812902577077985,20.728119671191973,16.355121518404662,15.08940927692792,13.651434088831367,17.959189227879826,21.628128447811292,17.206680884663584,19.204635044090683,36.108962434016576,19.179664939314694,27.525928651387556,31.568080398550528,33.35159684640918,20.01554013637337,21.30316004472577,16.614188218935844,18.22808828803511,27.165274560969415,32.05570964141694,31.52755296866308,17.829403482396835,19.849791397105477,31.482059548417215,36.79349591628532,25.453212445801807,29.383197642757935,18.961085859913005,26.074347887777027,22.366727799614914,25.154526971716592,30.855080741808827,21.33854355056289,15.99089261118445,12.206377747528022,8.273264283246174,7.4887429759729125,15.203826555946645,15.438513968258667,10.934096640854886,20.027518321672666,23.70983684489971,11.435117080900154,18.92762527717351,12.761626648903995,21.792662513417437,29.740318150021924,24.883404797526598,24.47650812681428,18.194258808229606,23.94062951168966,17.61198578652569,52.245920893510494,31.391546754808264,27.450540355992985,47.79101260084631,60.94050135965653,23.594778785250256,8.76961124453036,18.411038380311282,8.680589415332355,30.250988158886763,22.666439160460584,23.032335926195845,21.381033611451468,19.167386019423994,18.48995081174699,47.73380292006815,39.43903675181536,17.253646998707396,21.469099085425835,19.16737270469488,32.846698173582574,15.259897357886047,18.44974130275007,18.451806625129997,40.383585277549905,49.26728937001301,28.660195738506054,45.022927261667554,35.41374219206782,43.39866347100425,27.801868615971344,22.241078336992917,29.132382491065492,28.207408542503735,22.094693323044343,60.18573847220421,24.853353415409153,28.8195146289271,34.75318349641559,28.427127948760216,51.57561174193465,30.839087523970672,28.8195146289271,33.57939349231385,34.75318349641559,28.427127948760216,51.57561174193465,30.839087523970672,17.12494670395699,14.201494569024367,29.577502468183912,10.516591726462092,17.68907151180461,24.291166612474168,13.01332833435546,18.07087569737216,22.668724361151906,38.3801902302003,26.120690212300524
